I 300 DI ROMA;FREDIANI ANDREA;NARRATIVA
MARATHON LA BATTAGLIA CHE HA CAMBIATO LA STORIA;FREDIANI ANDREA;NARRATIVA
LA STATUETTA DI TERRACOTTA;FREEMAN AUSTIN R.;GIALLO
IL MISTERO DELLA CASSA SCOMPARSA;FREEMAN BRIAN;GIALLO
IL RESPIRO DEL GHIACCIO;FREEMAN BRIAN;THRILLER
LA DANZA DELLE FALENE;FREEMAN BRIAN;THRILLER
POLVERE ALLA POLVERE;FREEMAN BRIAN;THRILLER
POLVERE E SANGUE;FREEMAN BRIAN;THRILLER
MEMORY;FRENCH;THRILLER
L' OSPITE;FRENCH NICCI;THRILLER
SOTTO LA PELLE ;FRENCH NICCI;THRILLER
IL DISAGIO DELLA CIVILTA';FREUD SIGMUND;PSILOLOGIA
IL FONDO AVVOLTOIO;FREY STEPHEN;THRILLER
LA SCALATA;FREY STEPHEN;NARRATIVA
VITA E MORTE NEL TERZO REICH;FRITZSCHE PETER;NARRATIVA
AVERE O ESSERE;FROMM ERICH;NARRATIVA
AVERE O ESSERE?;FROMM ERICH;PSILOLOGIA
LA PROFEZIA DEL PALADINO;FROST MARK;NARRATIVA
CUORE D'INCHIOSTRO;FUNKE CORNELLA;NARRATIVA
LA FIGLIA DELL'AMMIRAGLIO;FYODOROVA-FRANKEL;NARRATIVA
COSA C'E'DIETRO LE STELLE;GAARDER JOSTEIN;NARRATIVA
IL CASTELLO DEI PIRENEI;GAARDER JOSTEIN;NARRATIVA ROSA
IL CONSOLATORE;GAARDER JOSTEIN;NARRATIVA
IL MONDO DI SOFIA;GAARDER JOSTEIN;NARRATIVA ROSA
L'ENIGMA DEL SOLITARIO;GAARDER JOSTEIN;NARRATIVA
MAYA;GAARDER JOSTEIN;NARRATIVA
LA STRANIERA;GABALDON DIANA;NARRATIVA
L'AMULETO D'AMBRA;GABALDON DIANA;NARRATIVA
LO SPIRITO DELLA SORGENTE;GABALDON DIANA;NARRATIVA
Gli arabi;Gabrieli Francesco;STORIA
IL VOLTO DEL BANDITO;GAFFNEY PATRICIA;NARRATIVA ROSA
LE MADRI E LE FIGLIE;GAFFNEY PATRICIA;NARRATIVA
IL PRIMO CAFFE' DEL MATTINO;GALDINO DIEGO;NARRATIVA ROSA
PSICOLOGIA;GALIMBERTI UMBERTO;PSILOLOGIA
CASTELLI IN ARIA;GALLAGHER PATRICIA;NARRATIVA
MENTE DI TENEBRA;GALLAGHER STEPHEN;NARRATIVA
DA LE MILLE E UNA NOTTE;GALLAND;CLASSICI
IL VERDE NEGLI OCCHI;GALLI LUIGI;NARRATIVA
ELEFANTI IN GIARDINO;GALLMANN KUKI;NARRATIVA
SOGNAVO L'AFRICA;GALLMANN KUKI;NARRATIVA ROSA
NOTTI AFRICANE;GALLMANN KUKI ;NARRATIVA
QUATTRO PRINCIPESSE PER UN REGNO;GALLO SOFIA;NARR. BAMBINI
LE LUCI NELLE CASE DEGLI ALTRI;GAMBERALE CHIARA;NARRATIVA
PER DIECI MINUTI;GAMBERALE CHIARA;NARRATIVA ROSA
QUATTRO ETTI D'AMORE,GRAZIE;GAMBERALE CHIARA;NARRATIVA ROSA
AMORI E FOGLIE DI TE;GANESHANANTHAN;NARRATIVA ROSA 
IL PASSO DEL CORDAIO;GANGEMI DOMENICO;NARRATIVA
CHE RAZZA DI PAZZA PIAZZA …;GARBUGLIA;NARR. RAGAZZI
IL BAMBINO GIGANTE;GARCIA;NARR. BAMBINI
IL GORILLA ;GARCIA;NARR. BAMBINI
LO SCONOSCIUTO;GARDINI NICOLA;NARRATIVA
PERRY MASON E I DUE RITRATTI;GARDNER ERLE S.;GIALLI VARI
PERRY MASON E IL SIERO DELLA VERITA';GARDNER STANLEY ERLE;GIALLO
PERRY MASON E LA NAVE BISCA;GARDNER STANLEY ERLE;GIALLO
PERRY MASON E LA NUDISTA;GARDNER STANLEY ERLE;GIALLO
PERRY MASON E L'AVVERSARIO LEALE;GARDNER STANLEY ERLE;GIALLO
PERRY MASON E LE PROVE INDIZIARIE;GARDNER STANLEY ERLE;GIALLO
PERRY MASON E LE ZAMPE DI VELLUTO;GARDNER STANLEY ERLE;GIALLO
LA VITA E' UNA BOMBA;GARLANDO LUIGI;NARR. RAGAZZI
IL GRANDE LIBRO DELLE ALPI;GAROBBIO AURELIO;Geografia
IL GRANDE LIBRO DELLE MONTAGNE;GAROBBIO AURELIO;Geografia
VERGA FOTOGRAFO;GARRA AGOSTA;FOTOGRAFIA
JFK SULLE TRACCE DEGLI ASSASSINI;GARRISON JIM;THRILLER
LA VITA DAVANTI A SE';GARY ROMAIN;NARRATIVA
LE PIU' ANTICHE STORIE DEL MON;GASTER;CLASSICI
LE RAGAZZE DI KABUL;GATELY ROBERTA;NARRATIVA ROSA
LA PAKISTANA;GATEY ROBERTA;NARRATIVA
L'ALLIEVA;GAZZOLA ALESSIA;NARRATIVA
LE OSSA DELLA PRINCIPESSA;GAZZOLA ALESSIA;NARRATIVA
SINDROME DA CUORE IN SOSPESO;GAZZOLA ALESSIA;NARRATIVA
UNA LUNGA ESTATE CRUDELE;GAZZOLA ALESSIA;THRILLER
LO SCANDALO DELLA STAGIONE;GEE SOPHIA;NARRATIVA
…IL TEMPO FELICE DI QUANDO SOFFRIVO;GELLI LICIO;POESIE
GOCCE DI RUGIADA;GELLI LICIO;POESIE
PERLE DEL CIELO;GELLI LICIO;POESIE
ITALIA DA CONOSCERE - VOL. 1;GEOGRAFIA;ENCICLOPEDIA
ITALIA DA CONOSCERE - VOL. 2;GEOGRAFIA;ENCICLOPEDIA
ITALIA DA CONOSCERE - VOL. 3;GEOGRAFIA;ENCICLOPEDIA
NUOVO ATLANTE GEOGRAFICO MODERNO;GEOGRAFIA;ENCICLOPEDIA
AGGUATO SULL'ISOLA;GEORGE ELIZABETH;THRILLER
DICEMBRE E' UN MESE CRUDELE;GEORGE ELIZABETH;NARRATIVA
E LIBERACI DAL PADRE;GEORGE ELIZABETH;NARRATIVA
IL LUNGO RITORNO;GEORGE ELIZABETH;NARRATIVA
IL MORSO DEL SERPENTE;GEORGE ELIZABETH;THRILLER
IN PRESENZA DEL NEMICO;GEORGE ELIZABETH;NARRATIVA
LA DONNA CHE VESTIVA DI ROSSO;GEORGE ELIZABETH;THRILLER
LA MIGLIOR VENDETTA;GEORGE ELIZABETH;NARRATIVA
LE CONSEGUENZE DELL'ODIO;GEORGE ELIZABETH;NARRATIVA
NESSUN TESTIMONE;GEORGE ELIZABETH;NARRATIVA
PRIMA DI UCCIDERLA;GEORGE ELIZABETH;THRILLER
SCUOLA OMICIDI;GEORGE ELIZABETH;NARRATIVA
UN CASTELLO DI INGANNI;GEORGE ELIZABETH;NARRATIVA
IO, CLEOPATRA;GEORGE MARGARET;NARRATIVA
UNA PICCOLA LIBRERIA A PARIGI;GEORGE NINA;NARRATIVA ROSA
Ieri e oggi: autobiografia di un gesuita dei tempi di Elisabetta;Gerard Johan;Personaggi storici
LA CASA DI PAN DI ZENZERO;GERHARDSEN CARIN;NARRATIVA
NAPOLEONE 1;GEROSA GUIDO;BIOGRAFIE
NAPOLEONE 2;GEROSA GUIDO;BIOGRAFIE
IL CHIRURGO;GERRITSEN TESS;NARRATIVA
IL SANGUE DELL'ALTRA;GERRITSEN TESS;THRILLER
IL SILENZIO DI GHIACCIO;GERRITSEN TESS;THRILLER
L'ULTIMA VITTIMA;GERRITSEN TESS;THRILLER
MADAME X;GERRITSEN TESS;THRILLER
SPARIZIONE;GERRITSEN TESS;THRILLER
CASANOVA;GERVASO ROBERTO;BIOGRAFIE
I BORGIA;GERVASO ROBERTO;STORIA
IL PAESE DI POLVERE E DI VENTO;GHAFOUR HAMIDA;NARRATIVA
DUE RAGAZZE E UNA VACANZA;GHEBHARDT;NARR. RAGAZZI
I mosaici del camposanto dei canonici di Cremona - Cattedrale di Cremona;Ghidotti P.;Territorio cremonese/lombardo
IL DIVORATORE;GHINELLI LORENZA;THRILLER
BRYAN DI BOSCOQUIETO;GHIRARDI FEDERICO;NARRATIVA
I PECCATI DELLA BOCCIOFILA;GHIZZONI MARCO;NARRATIVA
IL CAPPELLO DEL MARESCIALLO;GHIZZONI MARCO;NARRATIVA
YNA VITA DI PAURA;GIACOBAZZI GIUSEPPE;NARRATIVA
LA SIGNORA DELLA CITTA';GIACOBINI SILVANA;NARRATIVA
L'ULTIMO SEGRETO DEI TEMPLARI;GIACOMETTI ERIC RAVENNE JACQUES;NARRATIVA
IL SIGILLO MALEDETTO DEI TEMPLARI;GIBBINS DAVID;NARRATIVA
IL VANGELO PROIBITO;GIBBINS DAVID;NARRATIVA
LA CADUTA DELL'IMPER.ROM.D'OC.;GIBBON;CLASSICI
BYE BYE ANIMAL;GIKOW;NARR. BAMBINI
CHURCHILL;GILBERT MARTIN;BIOGRAFIE
DOVE NESSUNO TI TROVERA';GIMENEZ-BARTLETT ALICIA;NARRATIVA
GLI ONORI DI CASA;GIMENEZ-BARTLETT ALICIA;THRILLER
I fotografi e i fatti del 98 a Milano;Ginex - Cerchioli;Territorio cremonese/lombardo
GONZO SALVA IL PONTE DI LONDRA;GINKOW;NARR. BAMBINI
CARO MICHELE;GINZBURG NATALIA;NARRATIVA
L'USSARO SUL TETTO;GIONO JEAN;NARRATIVA
SPUDORATI;GIORDANO MARIO;NARRATIVA
LA SOLITUDINE DEI NUMERI PRIMI;GIORDANO PAOLO;NARRATIVA
UN'ISPIRAZIONE ED ALTRE NOVEL;GISSING;CLASSICI
IL MIO AMORE TI SALVERA';GIUNTA CHIARA;NARRATIVA ROSA
STREGA COME ME ;GIUSI QUARENGHI;NARR. RAGAZZI
Poesie;Giusti Giuseppe;CLASSICI
QUANTI GIORNI DOPO DI LEI;GLASS JULIA;NARRATIVA ROSA
PER SEMPRE TUO;GLATTAUER DANIEL;NARRATIVA ROSA
CACCIATORI DI VAMPIRI;GLEASON COLLEEN;NARRATIVA
CACCIATORI DI VAMPIRI;GLEASON COLLEEN;FANTASY
L'ULTIMO GIORNO;GLENN COOPER;NARRATIVA
SCIENZE BIOLOGICHE;GLI ANIMALI INVERTEBRATI I;ENCICLOPEDIA
SCIENZE BIOLOGICHE;GLI ANIMALI INVERTEBRATI II;ENCICLOPEDIA
SCIENZE BIOLOGICHE;GLI ANIMALI VERTEBRATI I;ENCICLOPEDIA
SCIENZE BIOLOGICHE;GLI ANIMALI VERTEBRATI II;ENCICLOPEDIA
SCIENZE BIOLOGICHE;GLI ESSERI VIVENTI: MORFOLOGIA E FISIOLOGIA I;ENCICLOPEDIA
SCIENZE BIOLOGICHE;GLI ESSERI VIVENTI: MORFOLOGIA E FISIOLOGIA II;ENCICLOPEDIA
GRANDE DIZIONARIO ENCICLOPEDICO;GLI STRUMENTI DEL SAPERE CONTEMPORANEO;ENCICLOPEDIA
GRANDE DIZIONARIO ENCICLOPEDICO;GLI STRUMENTI DEL SAPERE CONTEMPORANEO;ENCICLOPEDIA
L'INVENZIONE DEL BALCONE;GNOCCHI GENE;NARRATIVA
I DOLORI DEL GIOVANE WERTHER;GOETHE;CLASSICI
TEATRO;GOETHE;CLASSICI
VIAGGIO IN ITALIA;GOETHE;CLASSICI
WERTHER LE AFFINITA' ELETTIVE;GOETHE;CLASSICI
Viaggio in Italia;Goethe Wolfango;CLASSICI
I MISTERI DI CHALK HILL;GOGA SUSANNE;NARRATIVA ROSA
LE ANIME MORTE;GOGOL;CLASSICI
TUTTI I RACCONTI;GOGOL;CLASSICI
MEMORIE DI UNA GEISHA;GOLDEN ARTHUR;NARRATIVA
IL SIGNORE DELLE MOSCHE;GOLDING WILLIAM;NARRATIVA
COMMEDIE;GOLDONI;CLASSICI
OPERE;GOLDONI ;CLASSICI
Commedie - I;Goldoni Carlo;CLASSICI
Commedie - II;Goldoni Carlo;CLASSICI
Commedie - III;Goldoni Carlo;CLASSICI
Commedie - IV;Goldoni Carlo;CLASSICI
Commedie - V;Goldoni Carlo;CLASSICI
Commedie - VI;Goldoni Carlo;CLASSICI
CIOE';GOLDONI LUCA;NARRATIVA
DIPENDE;GOLDONI LUCA;NARRATIVA
ITALIA VENIALE;GOLDONI LUCA;NARRATIVA
LEI M'INSEGNA;GOLDONI LUCA;NARRATIVA
MESSALINA;GOLDONI LUCA;NARRATIVA
NON HO PAROLE;GOLDONI LUCA;NARRATIVA
SEMPRE MEGLIO CHE LAVORARE;GOLDONI LUCA;NARRATIVA
L'ALBERO E' VIVO ;GOMBOLI MARIO;NARR. BAMBINI
OBLOMOV;GONCIAROV;CLASSICI
STRADA SENZA RITORNO;GOODIS DAVID;I CLASSICI DEL GIALLO - B
LA COLLEZIONISTA DI RICETTE SEGRETE;GOODMAN ALLEGRA;NARRATIVA
STORIA DI MIO FIGLIO;GORDIMER NADINE;NARRATIVA
IL MEDICO DI SARAGOZZA;GORDON NOAH;NARRATIVA
L'UOMO CHE CERCAVA LA VERITA';GORDON NOAH;NARRATIVA
L'ORA DEL LUPO;GORES JOE;NARRATIVA
STORIE DI AMANTI E DI VAGABONDI;GORKIJ;CLASSICI
IDEFIX TROVA UN AMICO;GOSCINNY;NARR. BAMBINI
IL SANTUARIO DEI DELITTI;GRACE C.L.;I CLASSICI DEL GIALLO - B
IL SEGRETO DEL CONVENTO;GRACE C.L.;I CLASSICI DEL GIALLO - B
COME VENTO SULLA PRATERIA;GRAHAM JANICE;NARRATIVA
LA STAGIONE DEI FIORI SELVATICI;GRAHAM JANICE;NARRATIVA
IL VANGELO SECONDO SATANA;GRAKAM PATRICK;THRILLER
L'ULTIMA RIGA DELLE FAVOLE;GRAMELLINI MASSIMO;NARRATIVA
AVRO' CURA DI TE;GRAMELLINI MASSIMO GAMBERALE CHIARA;NARRATIVA
ATLANTE DI GEOGRAFIA UMANA;GRANDES ALMUDENA;NARRATIVA
GLI ANNI DIFFICILI;GRANDES ALMUDENA;NARRATIVA
IL GIURAMENTO;GRANGE' JEAN-CHRISTOPHE;NARRATIVA
I FIUMI DI PORPORA;GRANGE'J. C.;NARRATIVA
CARLO MAGNO ;GRANZOTTO GIANNI;BIOGRAFIE
PARMA MEDIEVALE;GRECI ROBERTO;STORIA
METAFONIE & L'ALTRELUNE 1976-2006;GRECO COSIMO;POESIE
I PAESI LONTANI;GREEN JULIEN;NARRATIVA ROSA 
IL DONO DI NICHOLAS;GREEN REG;NARRATIVA
IL CONSOLE ONORARIO;GREENE GRAHAM;NARRATIVA
OLOCAUSTO;GREENE GRAHAM;NARRATIVA
CHI SE NE FUT-FUT;GREGGIO EZIO;NARRATIVA
PRESTO CHE E'TARDI;GREGGIO EZIO;NARRATIVA
ROMA NEL MEDIOEVO;GREGOROVIUS;CLASSICI
L'EREDITA' DELLA REGINA;GREGORY PHILIPPA;NARRATIVA
LA RELIQUIA DI CAMBRIDGE;GREGORY SUSANNA;NARRATIVA
SHERLOCK HOLMES E IL MISTERO DEL GOLF CLUB;GRESSON J.M.;GIALLO
IL MUSEO DELLE OMBRE SEGRETE;GRIFFITHS ELLY;THRILLER
IL SENTIERO DEI BAMBINI DIMENTICATI;GRIFFITHS ELLY;THRILLER
LA PALUDE DELLE OSSA;GRIFFITHS ELLY;NARRATIVA
TUTTO IL GRILLO CHE CONTA;GRILLO BEPPE;NARRATIVA
STORIA UNIVERSALE L'ANTICO EGITTO;GRIMAL NICOLAS;STORIA
SHAKESPEARE IN NERO;GRIMES MARTHA;GIALLI VARI
TUTTE LE FIABE;GRIMM JACOB E WILHELM;NARR. RAGAZZI
CONFRATELLI;GRISHAM JOHN;NARRATIVA
FUGA DAL NATALE;GRISHAM JOHN;NARRATIVA
IL MOMENTO DI UCCIDERE;GRISHAM JOHN;NARRATIVA
IL PARTNER;GRISHAM JOHN;NARRATIVA
IL RAPPORTO PELICAN;GRISHAM JOHN;NARRATIVA
IL RE DEI TORTI;GRISHAM JOHN;NARRATIVA
IL SOCIO;GRISHAM JOHN;NARRATIVA
IL TESTAMENTO;GRISHAM JOHN;NARRATIVA
INNOCENTE;GRISHAM JOHN;NARRATIVA
L' APPELLO;GRISHAM JOHN;NARRATIVA
LA CASA DIPINTA;GRISHAM JOHN;NARRATIVA
LA CONVOCAZIONE;GRISHAM JOHN;NARRATIVA
L'AVVOCATO DI STRADA;GRISHAM JOHN;NARRATIVA
L'ULTIMO GIURATO;GRISHAM JOHN;NARRATIVA
L'UOMO DELLA PIOGGIA;GRISHAM JOHN;NARRATIVA
I CONTENDENTI;GRISHAM JOHN ;NARRATIVA
IL CLIENTE;GRISHAM JOHN ;NARRATIVA
IL RICATTO;GRISHAM JOHN ;NARRATIVA
IO CONFESSO;GRISHAM JOHN ;NARRATIVA
LA GIURIA ;GRISHAM JOHN ;NARRATIVA
RITORNO A FORD COUNTY;GRISHAM JOHN ;NARRATIVA
ULTIMA SENTENZA;GRISHAM JOHN ;NARRATIVA
IL MONDO DI BELLE;GRISSOM KATHLEEN;NARRATIVA ROSA
Animali utili in Provincia di Cremona;Groppali Riccardo;Territorio cremonese/lombardo
I SONNAMBULI;GROSSMAN PAUL;THRILLER
L'ALTRO ISLAM;GRUBER LILLI;NARRATIVA
IL BACIO DEL TRADITORE;GRUE ANNA;NARRATIVA ROSA
RACCONTAMI UNA FIABA;GUARNIERI;NARR. BAMBINI
Annicco;Guazzoni Valerio;Territorio cremonese/lombardo
UN MATRIMONIO, UN FUNERALE,PER NON PARLARE DEL GATTO;GUCCINI FRANCESCO ;NARRATIVA
LA PIOGGIA FA SUL SERIO;GUCCINI FRANCESCO MACCHIAVELLI LORINO;NARRATIVA
MALASTAGIONE;GUCCINI FRANCESCO MACCHIAVELLI LORINO;THRILLER
NAPOLEONE E L' ITALIA - STORIA VOL. I;GUGIER ANDRE';STORIA
NAPOLEONE E L' ITALIA - STORIA VOL. II;GUGIER ANDRE';STORIA
STORIE FIORENTINE-RICORDI;GUICCIARDINI;CLASSICI
LA NEVE CADE SUI CEDRI;GUTERSON DAVID;NARRATIVA ROSA
IL CADAVERE;GYLLANDER VARG;NARRATIVA
IL CADAVERE;GYLLANDER VARG;THRILLER
LO STRANO CASO DEL CANE UCCISO A MEZZANOTTE;HADDON MARK;NARRATIVA
ELETTROSHOCK;HADLEY CHASE J.;I CLASSICI DEL GIALLO - A
L'UOMO DEI TRE CAPESTRI;HADLEY CHASE JAMES;GIALLO
MA HO VISSUTO TROPPO POCO;HADLEY CHASE JAMES;GIALLO
COLPA D'AMORE;HADLEY JAMES;GIALLO
RADICI;HALEY ALEX;NARRATIVA
ONDA NERA;HALL;NARRATIVA
SCRITTO COL SANGUE;HALL;NARRATIVA
L'ALFABETO DEI CORPI;HALL JAMES;THRILLER
LA VILLA DEGLI ARANCI FIORITI;HALL JULIET;NARRATIVA
AVVENTURA A MEZZANOTTE;HALLIDAY BRETT;GIALLO
IL CERCHIO INVISIBILE;HALTER PAUL;GIALLO
NODO DI SANGUE;HAMILTON K. LAURELL;NARRATIVA
RESTI MORTALI;HAMILTON K. LAURELL;NARRATIVA
PICCOLO FRANCESCO;HANNA JULIE;NARR. BAMBINI
NON E' UN GIOCO;HANNAH SOPHIE;NARRATIVA
E' SEMPRE UNA QUESTIONE D'AMORE;HARAN MAEVE;NARRATIVA ROSA
IL COMANDANTE DI AUSCHWITZ;HARDING THOMAS;NARRATIVA
I CENTO COLORI DEL BLU;HARMON AMY;NARRATIVA
DELITTO A HOLLYWOOD;HARRINGTON;GIALLO
IL PICCOLO MARRONCINI;HARRIS;NARR. BAMBINI
FINCHE' NON CALA IL BUIO;HARRIS CHARLAINE;NARRATIVA
CINQUE QUARTI D'ARANCIA;HARRIS JOANNE;NARRATIVA
LA SCUOLA DEI DESIDERI;HARRIS JOANNE;NARRATIVA
LE PAROLE DI LUCE;HARRIS JOANNE;NARRATIVA
VINO,PATATE E MELE ROSSE;HARRIS JOANNE;NARRATIVA
ENIGMA;HARRIS ROBERT;NARRATIVA
IL GHOST WRITER;HARRIS ROBERT;NARRATIVA
I MORTI NON RIPOSERANNO;HARRIS TESSA;GIALLO
BLACK SUNDAY;HARRIS THOMAS;NARRATIVA
DRAGO ROSSO;HARRIS THOMAS;NARRATIVA
HANNIBAL;HARRIS THOMAS;NARRATIVA
IL CANTO DELLE ORCHE;HARRISON STUART;NARRATIVA
LE MONTAGNE DELLA LUNA;HARRISON WILLIAM;NARRATIVA
CODICE DI SANGUE;HARSTAD DONALD;THRILLER
IL DANNO;HART JOSEPHINE;NARRATIVA
I LOVE TIFFANY;HART MARJORIE;NARRATIVA ROSA
FRAGILI E PREZIOSE;HART MEGAN;NARRATIVA ROSA
QUANDO FINISCE LA PIOGGIA;HARTER KAREN;NARRATIVA ROSA 
IL PROGETTO ATREUS;HARTLEY ANDREW JAMES;THRILLER
LA STREGA BAMBINA;HASLER EVELINE;NARRATIVA
COMMANDO HIMMLER;HASSEL SVEN;NARRATIVA
GESTAPO;HASSEL SVEN;NARRATIVA
GLI SPORCHI DANNATI DI CASSINO;HASSEL SVEN;NARRATIVA
MALEDETTI DA DIO;HASSEL SVEN;NARRATIVA
LA RAGAZZA DEL TRENO;HAWKINS PAULA;NARRATIVA
LA CASA DAI SETTE FRONTONI;HAWTHORNE;CLASSICI
RACCONTI NARRATI DUE VOLTE;HAWTHORNE;CLASSICI
LA LETTERA SCARLATTA;HAWTHORNE NATHANIEL;NARRATIVA
RACCONTI;HAWTHORNE NATHANIEL;CLASSICI
UNA BAMBINA BELLISSIMA;HAYDEM TOREY L.;NARRATIVA
IL GATTO MECCANICO;HAYDEN TOREY;NARRATIVA
BIRDMAN;HAYDER MO;THRILLER
IL TRATTAMENTO;HAYDER MO;THRILLER
LA LEGGENDA DI OTORI;HEARN LIAN;FANTASY
COMPLOTTO AL POTERE;HEGGAN C.;NARRATIVA
REISEBILDER;HEINE;CLASSICI
ZIO POLIZIO ZIA BAGNOMARIA E IL SIGNOR LETTURA;HEINE HELME;NARR. BAMBINI
LE CINQUE STIRPI;HEITZ MARKUS;NARRATIVA
INSEGUI LA TUA STELLA;HELLBERG ASA;NARRATIVA ROSA
DI LA' DAL FIUME E TRA GLI ALBERI;HEMINGWAY ERNEST;CLASSICI
FIESTA-ADDIO ALLE ARMI;HEMINGWAY ERNEST;CLASSICI
IL VECCHIO E IL MARE;HEMINGWAY ERNEST;NARRATIVA
PER CHI SUON ALA CAMPANA;HEMINGWAY ERNEST;NARRATIVA
VERDI COLLINE D' AFRICA;HEMINGWAY ERNEST;NARRATIVA
IL BATTITO DELLA MORTE;HENRY ALEXANDRA;IL GIALLO - C
TUTTO QUELLO CHE FACCIAMO PER AMORE;HENRY SARA J.;NARRATIVA ROSA
IL DONO DI NATALE;HERRIOT;NARR. BAMBINI
IL GATTINO MOSE';HERRIOT;NARR. BAMBINI
IL TRIONFO DI BONNY;HERRIOT;NARR. BAMBINI
STORIA DI GIP;HERRIOT;NARR. BAMBINI
IL LUPO DELLA STEPPA;HESSE HERMANN;NARRATIVA
IL VAGABONDO;HESSE HERMANN;NARRATIVA
NARCISO E BOCCADORO;HESSE HERMANN;NARRATIVA
RACCONTI BREVI;HESSE HERMANN;NARRATIVA
SIDDHARTA;HESSE HERMANN;NARRATIVA
CORPO CONTUNDENTE;HEYER GEORGETTE;I CLASSICI DEL GIALLO - B
IL SOSPETTATO;HIGASHINO KEIGO;NARRATIVA
ACCADDE TUTTO IN UNA NOTTE;HIGGINS CLARK M.;GIALLO
BELLA AL CHIARO DI LUNA;HIGGINS CLARK M.;GIALLO
CASA DOLCE CASA;HIGGINS CLARK M.;GIALLO
DIMMI DOVE SEI;HIGGINS CLARK M.;GIALLO
DOMANI VINCERO';HIGGINS CLARK M.;GIALLO
DUE BAMBINE IN BLU;HIGGINS CLARK M.;GIALLO
IL LADRO DI NATALE;HIGGINS CLARK M.;GIALLO
IN GIRO PER LA CITTA';HIGGINS CLARK M.;GIALLO
INCUBO;HIGGINS CLARK M.;GIALLO
LA CULLA VUOTA;HIGGINS CLARK M.;GIALLO
LA FIGLIA PREDILETTA;HIGGINS CLARK M.;GIALLO
LA NOTTE MI APPARTIENE;HIGGINS CLARK M.;GIALLO
LA SINDROME DI ANASTASIA;HIGGINS CLARK M.;GIALLO
LE PIACE LA MUSICA LE PIACE B.;HIGGINS CLARK M.;GIALLO
MENTRE LA MIA PICCOLA DORME;HIGGINS CLARK M.;GIALLO
NELLA NOTTE UN GRIDO;HIGGINS CLARK M.;GIALLO
NON PIANGERE PIU' SIGNORA;HIGGINS CLARK M.;GIALLO
PRIMA DI DIRTI ADDIO ;HIGGINS CLARK M.;GIALLO
QUATTRO VOLTE DOMENICA;HIGGINS CLARK M.;GIALLO
SAPEVO TUTTO DI LEI;HIGGINS CLARK M.;GIALLO
SARAI SOLO MIA;HIGGINS CLARK M.;GIALLO
TESTIMONE ALLO SPECCHIO;HIGGINS CLARK M.;NARRATIVA
UN COLPO AL CUORE;HIGGINS CLARK M.;GIALLO
UNA CROCIERA PERICOLOSA;HIGGINS CLARK M.;GIALLO
UNA NOTTE ALL'IMPROVVISO;HIGGINS CLARK M.;GIALLO
UNO SCONOSCIUTO NELL'OMBRA;HIGGINS CLARK M.;GIALLO
LA SPIA DI VETRO;HIGGINS JACK;GIALLO
UNA PREGHIERA PER MORIRE;HIGGINS JACK;NARRATIVA
GENTE CHE BUSSA ALLA PORTA;HIGHSMITH PATRICIA;THRILLER
IL TALENTO DI MR. RIPLEY;HIGHSMITH PATRICIA;NARRATIVA
SCONOSCIUTI IN TRENO ;HIGHSMITH PATRICIA;NARRATIVA
REPERTI INSOLITI;HIGHTOWER;NARRATIVA
DAVY CROCKETT AL LAVORO;HILL;NARR. RAGAZZI
DAVY CROCKETT E FALCO BIANCO;HILL;NARR. RAGAZZI
DAVY CROCKETT E IL PELLIROSSA;HILL;NARR. RAGAZZI
IL BRACCIALETTO DELLA FELICITA';HILL MELISSA;NARRATIVA ROSA
LA' DOVE DANZANO I MORTI;HILLERMAN TONY;GIALLO
L'ULTIMA DANZA DEL SACRO GIULLARE;HILLERMAN TONY;GIALLO
SKELETON MAN;HILLERMAN TONY;GIALLO
DELITTO DOLCE DELITTO;HITCHCOCK ALFRED;GIALLO
ASCENSORE PER L'INFERNO;HJORTSBERG WILLIAM;NARRATIVA
L'OMBRA;HOBBS ROGER;THRILLER
IL REGNO DEI GUFI;HOCKE MARTIN;NARRATIVA
IL SENSO DI SMILLA PER LA NEVE;HOEG PETER;NARRATIVA
RACCONTI;HOFFMAN;CLASSICI
LA MANO SINISTRA DI DIO;HOFFMAN PAUL;NARRATIVA
LA MASAI BIANCA;HOFMANN C.;NARRATIVA
IL PRINCIPE DEI LADRI;HOGAN CHUCK;THRILLER
APPUNTI SULLA NATURA;HOLDEN EDITH;Geografia
NEL MONDO INSENSIBILE;HOLDING IAN;NARRATIVA
LE AVVENTURE DI ROSSELLA UNA BAMBINA PICCOLA PICCOLA;HOLEINONE PETER;NARR. BAMBINI
IL VENTAGLIO INDIANO;HOLT VICTORIA;NARRATIVA ROSA
IL LIBRO DELLE BUGIE;HORLOCK MARY;THRILLER
ALTA FEDELTA';HORNBY NICK;NARRATIVA
E L'ECO RISPOSE;HOSSEINI KHALED;NARRATIVA
IL CACCIATORE DI AQUILONI;HOSSEINI KHALED;NARRATIVA
MILLE SPLENDIDI SOLI;HOSSEINI KHALED;NARRATIVA
Tutankhamon una storia sconosciuta;Hoving Thomas;NARRATIVA
L'UOMO DI FERRO ;HUGHES;NARR. RAGAZZI
I LAVORATORI DEL MARE-IL NOVA;HUGO;CLASSICI
L'UOMO CHE RIDE;HUGO;CLASSICI
NOSTRA SIGNORA DI PARIGI;HUGO;CLASSICI
NOVANTATRE;HUGO;CLASSICI
I MISERABILI;HUGO VICTOR;NARRATIVA
Gli Etruschi;Hus Alain;STORIA
